"id_municipio";"uf";"municipio";"longitude";"latitude"
1775;"MG";"Lambari";-45.349822;-21.967088
1776;"MG";"Lamim";-43.470615;-20.789999
1777;"MG";"Laranjal";-42.473151;-21.371478
1778;"MG";"Lassance";-44.573491;-17.88698
1779;"MG";"Lavras";-45.000949;-21.248002
1780;"MG";"Leandro Ferreira";-45.027855;-19.719307
1781;"MG";"Leme do Prado";-42.69357;-17.079273
1782;"MG";"Leopoldina";-42.642123;-21.52963
1783;"MG";"Liberdade";-44.320752;-22.027491
1784;"MG";"Lima Duarte";-43.793412;-21.838597
1785;"MG";"Limeira do Oeste";-50.581489;-19.551212
1786;"MG";"Lontra";-44.306037;-15.901295
1787;"MG";"Luisburgo";-42.097642;-20.446753
1788;"MG";"Luislândia";-44.588579;-16.109483
1789;"MG";"Luminárias";-44.903384;-21.514485
1790;"MG";"Luz";-45.679444;-19.791085
1791;"MG";"Machacalis";-40.724476;-17.072273
1792;"MG";"Machado";-45.921855;-21.677757
1793;"MG";"Madre de Deus de Minas";-44.32873;-21.483017
1794;"MG";"Malacacheta";-42.076907;-17.845647
1795;"MG";"Mamonas";-42.946858;-15.047941
1796;"MG";"Manga";-43.939053;-14.752892
1797;"MG";"Manhuaçu";-42.027987;-20.257226
1798;"MG";"Manhumirim";-41.958933;-20.359116
1799;"MG";"Mantena";-40.987368;-18.776071
1801;"MG";"Mar de Espanha";-43.006206;-21.870728
1800;"MG";"Maravilhas";-44.677875;-19.507627
1802;"MG";"Maria da Fé";-45.377277;-22.304417
1803;"MG";"Mariana";-43.414034;-20.376514
1804;"MG";"Marilac";-42.082207;-18.507897
1806;"MG";"Maripá de Minas";-42.954589;-21.697919
1807;"MG";"Marliéria";-42.732693;-19.709601
1808;"MG";"Marmelópolis";-45.164541;-22.447004
1809;"MG";"Martinho Campos";-45.243411;-19.330573
1810;"MG";"Martins Soares";-41.878592;-20.254562
1811;"MG";"Mata Verde";-40.736559;-15.686917
1812;"MG";"Materlândia";-43.0579;-18.469911
1813;"MG";"Mateus Leme";-44.431831;-19.979424
1814;"MG";"Mathias Lobato";-41.916564;-18.590035
1815;"MG";"Matias Barbosa";-43.313475;-21.868953
1816;"MG";"Matias Cardoso";-43.914565;-14.856304
1817;"MG";"Matipó";-42.340145;-20.287264
1818;"MG";"Mato Verde";-42.859984;-15.394396
1819;"MG";"Matozinhos";-44.086786;-19.554318
1820;"MG";"Matutina";-45.96635;-19.217912
1821;"MG";"Medeiros";-46.218053;-19.98651
1822;"MG";"Medina";-41.472764;-16.224538
1823;"MG";"Mendes Pimentel";-41.405228;-18.663116
1824;"MG";"Mercês";-43.333662;-21.197585
1825;"MG";"Mesquita";-42.607877;-19.224022
1826;"MG";"Minas Novas";-42.588435;-17.215603
1827;"MG";"Minduri";-44.605096;-21.679714
1828;"MG";"Mirabela";-44.160208;-16.256022
1829;"MG";"Miradouro";-42.345837;-20.889946
1831;"MG";"Miravânia";-44.409243;-14.734772
1830;"MG";"Miraí";-42.612209;-21.20214
1832;"MG";"Moeda";-44.050947;-20.339868
1833;"MG";"Moema";-45.412687;-19.838731
1834;"MG";"Monjolos";-44.117976;-18.324472
1835;"MG";"Monsenhor Paulo";-45.539055;-21.757885
1836;"MG";"Montalvânia";-44.371881;-14.419689
1837;"MG";"Monte Alegre de Minas";-48.881023;-18.869048
1838;"MG";"Monte Azul";-42.871768;-15.151362
1839;"MG";"Monte Belo";-46.363462;-21.327084
1840;"MG";"Monte Carmelo";-47.491228;-18.730245
1841;"MG";"Monte Formoso";-41.247306;-16.869145
1842;"MG";"Monte Santo de Minas";-46.975314;-21.18731
1844;"MG";"Monte Sião";-46.57298;-22.433538
1843;"MG";"Montes Claros";-43.857809;-16.728177
1845;"MG";"Montezuma";-42.494074;-15.170233
1846;"MG";"Morada Nova de Minas";-45.358403;-18.599774
1847;"MG";"Morro da Garça";-44.601043;-18.53559
1848;"MG";"Morro do Pilar";-43.379465;-19.223625
1849;"MG";"Munhoz";-46.36197;-22.609172
1850;"MG";"Muriaé";-42.369304;-21.129965
1851;"MG";"Mutum";-41.440689;-19.812099
1852;"MG";"Muzambinho";-46.5213;-21.369155
1805;"MG";"Mário Campos";-44.188324;-20.058155
1853;"MG";"Nacip Raydan";-42.248121;-18.454436
1854;"MG";"Nanuque";-40.353287;-17.848111
1855;"MG";"Naque";-42.33119;-19.229132
1856;"MG";"Natalândia";-46.487365;-16.50215
1857;"MG";"Natércia";-45.512284;-22.115754
1858;"MG";"Nazareno";-44.6138;-21.216779
1859;"MG";"Nepomuceno";-45.234956;-21.232415
1860;"MG";"Ninheira";-41.756367;-15.314771
1861;"MG";"Nova Belém";-41.11067;-18.492517
1862;"MG";"Nova Era";-43.033267;-19.757738
1863;"MG";"Nova Lima";-43.850854;-19.975763
1864;"MG";"Nova Módica";-41.498365;-18.441693
1865;"MG";"Nova Ponte";-47.677947;-19.146096
1866;"MG";"Nova Porteirinha";-43.294148;-15.799291
1867;"MG";"Nova Resende";-46.415732;-21.128612
1868;"MG";"Nova Serrana";-44.984661;-19.871299
1869;"MG";"Nova União";-43.583048;-19.687584
1870;"MG";"Novo Cruzeiro";-41.882633;-17.465438
1871;"MG";"Novo Oriente de Minas";-41.219361;-17.408932
1872;"MG";"Novorizonte";-42.404433;-16.016214
1873;"MG";"Olaria";-43.935558;-21.859789
1874;"MG";"Olhos-d`Água";-43.570453;-17.395912
1876;"MG";"Oliveira";-44.829037;-20.698218
1877;"MG";"Oliveira Fortes";-43.449893;-21.340054
1875;"MG";"Olímpio Noronha";-45.265726;-22.068548
1878;"MG";"Onça de Pitangui";-44.805771;-19.727551
1879;"MG";"Oratórios";-42.797698;-20.429758
1880;"MG";"Orizânia";-42.199124;-20.514162
1881;"MG";"Ouro Branco";-43.696217;-20.52629
1882;"MG";"Ouro Fino";-46.371599;-22.277868
1883;"MG";"Ouro Preto";-43.512045;-20.37957
1884;"MG";"Ouro Verde de Minas";-41.273412;-18.071923
1885;"MG";"Padre Carvalho";-42.508759;-16.364644
1886;"MG";"Padre Paraíso";-41.482053;-17.075789
1889;"MG";"Pai Pedro";-43.070006;-15.527099
1887;"MG";"Paineiras";-45.532064;-18.899345
1888;"MG";"Pains";-45.662685;-20.370467
1890;"MG";"Paiva";-43.408756;-21.291287
1891;"MG";"Palma";-42.312285;-21.374776
1892;"MG";"Palmópolis";-40.429609;-16.736375
1893;"MG";"Papagaios";-44.746799;-19.441922
1894;"MG";"Paracatu";-46.871064;-17.225166
1896;"MG";"Paraguaçu";-45.737419;-21.546507
1897;"MG";"Paraisópolis";-45.780295;-22.553912
1898;"MG";"Paraopeba";-44.404367;-19.273192
1895;"MG";"Pará de Minas";-44.611355;-19.853441
1900;"MG";"Passa Quatro";-44.970926;-22.387076
1901;"MG";"Passa Tempo";-44.492635;-20.653918
1902;"MG";"Passa-Vinte";-44.23657;-22.206583
1899;"MG";"Passabém";-43.138332;-19.350917
1903;"MG";"Passos";-46.609008;-20.719271
1904;"MG";"Patis";-44.078685;-16.077253
1905;"MG";"Patos de Minas";-46.501268;-18.569938
1906;"MG";"Patrocínio";-46.993419;-18.937867
1907;"MG";"Patrocínio do Muriaé";-42.212491;-21.154387
1908;"MG";"Paula Cândido";-42.975184;-20.875372
1909;"MG";"Paulistas";-42.8628;-18.427631
1910;"MG";"Pavão";-41.003471;-17.426703
1912;"MG";"Pedra Azul";-41.290948;-16.008648
1913;"MG";"Pedra Bonita";-42.330439;-20.521879
1916;"MG";"Pedra Dourada";-42.151502;-20.826627
1914;"MG";"Pedra do Anta";-42.712291;-20.596784
1915;"MG";"Pedra do Indaiá";-45.210653;-20.256346
1917;"MG";"Pedralva";-45.465386;-22.238645
1918;"MG";"Pedras de Maria da Cruz";-44.391046;-15.603244
1919;"MG";"Pedrinópolis";-47.457888;-19.224098
1920;"MG";"Pedro Leopoldo";-44.038258;-19.630811
1921;"MG";"Pedro Teixeira";-43.742949;-21.70763
1922;"MG";"Pequeri";-43.114487;-21.834113
1923;"MG";"Pequi";-44.660434;-19.628365
1924;"MG";"Perdigão";-45.077988;-19.941058
1925;"MG";"Perdizes";-47.296299;-19.343379
1926;"MG";"Perdões";-45.089582;-21.093225
1927;"MG";"Periquito";-42.233341;-19.157331
1928;"MG";"Pescador";-41.600578;-18.356962
1911;"MG";"Peçanha";-42.558276;-18.544079
1929;"MG";"Piau";-43.312992;-21.509645
1930;"MG";"Piedade de Caratinga";-42.075557;-19.759282
1931;"MG";"Piedade de Ponte Nova";-42.737872;-20.243848
1932;"MG";"Piedade do Rio Grande";-44.193834;-21.469021
1933;"MG";"Piedade dos Gerais";-44.224335;-20.471513
1934;"MG";"Pimenta";-45.804877;-20.482722
1935;"MG";"Pingo-d`Água";-42.407788;-19.727339
1936;"MG";"Pintópolis";-45.14017;-16.057205
1937;"MG";"Piracema";-44.478323;-20.508866
1938;"MG";"Pirajuba";-48.70269;-19.909206
1939;"MG";"Piranga";-43.296701;-20.683407
1941;"MG";"Piranguinho";-45.532405;-22.394961
1940;"MG";"Piranguçu";-45.494528;-22.524932
1942;"MG";"Pirapetinga";-42.34339;-21.655434
1943;"MG";"Pirapora";-44.934009;-17.33917
1944;"MG";"Piraúba";-43.017218;-21.282492
1945;"MG";"Pitangui";-44.896362;-19.674112
1946;"MG";"Piumhi";-45.95891;-20.47623
1947;"MG";"Planura";-48.700001;-20.137601
1950;"MG";"Pocrane";-41.633425;-19.620795
1951;"MG";"Pompéu";-45.014107;-19.22566
1952;"MG";"Ponte Nova";-42.897819;-20.4111
1953;"MG";"Ponto Chique";-45.05877;-16.628233
1954;"MG";"Ponto dos Volantes";-41.502477;-16.747314
1955;"MG";"Porteirinha";-43.02809;-15.74042
1956;"MG";"Porto Firme";-43.08341;-20.664191
1957;"MG";"Poté";-41.786044;-17.807698
1958;"MG";"Pouso Alegre";-45.938935;-22.22659
1959;"MG";"Pouso Alto";-44.974813;-22.19637
1948;"MG";"Poço Fundo";-45.96575;-21.780002
1949;"MG";"Poços de Caldas";-46.569184;-21.779975
1960;"MG";"Prados";-44.077798;-21.059748
1961;"MG";"Prata";-48.927625;-19.308607
1963;"MG";"Pratinha";-46.375537;-19.738975
1962;"MG";"Pratápolis";-46.862402;-20.74105
1964;"MG";"Presidente Bernardes";-43.189532;-20.76557
1965;"MG";"Presidente Juscelino";-44.060032;-18.640106
1966;"MG";"Presidente Kubitschek";-43.562774;-18.619252
1967;"MG";"Presidente Olegário";-46.416502;-18.40961
1968;"MG";"Prudente de Morais";-44.159074;-19.474213
1969;"MG";"Quartel Geral";-45.556915;-19.270328
1970;"MG";"Queluzito";-43.885084;-20.741562
1971;"MG";"Raposos";-43.807941;-19.96358
1972;"MG";"Raul Soares";-42.450197;-20.10611
1973;"MG";"Recreio";-42.4676;-21.528893
1974;"MG";"Reduto";-41.984835;-20.240089
1975;"MG";"Resende Costa";-44.24071;-20.917072
1976;"MG";"Resplendor";-41.246214;-19.319437
1977;"MG";"Ressaquinha";-43.75983;-21.06419
1978;"MG";"Riachinho";-45.988755;-16.225802
1979;"MG";"Riacho dos Machados";-43.048796;-16.009131
1981;"MG";"Ribeirão Vermelho";-45.06368;-21.187861
1980;"MG";"Ribeirão das Neves";-44.08445;-19.762076
1982;"MG";"Rio Acima";-43.787786;-20.087553
1983;"MG";"Rio Casca";-42.646209;-20.228542
1984;"MG";"Rio Doce";-42.899497;-20.241171
1986;"MG";"Rio Espera";-43.472076;-20.855001
1987;"MG";"Rio Manso";-44.306867;-20.26657
1988;"MG";"Rio Novo";-43.116805;-21.464899
1989;"MG";"Rio Paranaíba";-46.245482;-19.186138
1990;"MG";"Rio Pardo de Minas";-42.5405;-15.616028
1991;"MG";"Rio Piracicaba";-43.182919;-19.92836
1992;"MG";"Rio Pomba";-43.169625;-21.271152
1993;"MG";"Rio Preto";-43.829325;-22.086092
1994;"MG";"Rio Vermelho";-43.001783;-18.292155
1985;"MG";"Rio do Prado";-40.571371;-16.605648
1995;"MG";"Ritápolis";-44.320435;-21.027564
1996;"MG";"Rochedo de Minas";-43.016547;-21.628397
1997;"MG";"Rodeiro";-42.858622;-21.203467
1998;"MG";"Romaria";-47.578221;-18.883807
1999;"MG";"Rosário da Limeira";-42.511196;-20.981227
2000;"MG";"Rubelita";-42.261042;-16.40527
2001;"MG";"Rubim";-40.539714;-16.377494
2002;"MG";"Sabará";-43.82631;-19.884045
2003;"MG";"Sabinópolis";-43.075243;-18.665326
2004;"MG";"Sacramento";-47.450823;-19.862172
2005;"MG";"Salinas";-42.296406;-16.175265
2006;"MG";"Salto da Divisa";-39.939088;-16.006327
2007;"MG";"Santa Bárbara";-43.410145;-19.960358
2008;"MG";"Santa Bárbara do Leste";-42.145746;-19.975295
2009;"MG";"Santa Bárbara do Monte Verde";-43.702727;-21.959179
2010;"MG";"Santa Bárbara do Tugúrio";-43.560746;-21.243118
2011;"MG";"Santa Cruz de Minas";-44.220251;-21.124148
2012;"MG";"Santa Cruz de Salinas";-41.741767;-16.096717
2013;"MG";"Santa Cruz do Escalvado";-42.816886;-20.237238
2014;"MG";"Santa Efigênia de Minas";-42.438832;-18.823464
2015;"MG";"Santa Fé de Minas";-45.410207;-16.685947
2016;"MG";"Santa Helena de Minas";-40.67272;-16.970719
2017;"MG";"Santa Juliana";-47.532251;-19.310772
2018;"MG";"Santa Luzia";-43.849658;-19.754824
2019;"MG";"Santa Margarida";-42.251914;-20.383855
2020;"MG";"Santa Maria de Itabira";-43.106446;-19.4431
2021;"MG";"Santa Maria do Salto";-40.151164;-16.247895
2022;"MG";"Santa Maria do Suaçuí";-42.413899;-18.189581
2033;"MG";"Santa Rita de Caldas";-46.338501;-22.029192
2034;"MG";"Santa Rita de Ibitipoca";-43.916278;-21.565827
2035;"MG";"Santa Rita de Jacutinga";-44.0977;-22.147386
2036;"MG";"Santa Rita de Minas";-42.136277;-19.876046
2037;"MG";"Santa Rita do Itueto";-41.382084;-19.357649
2038;"MG";"Santa Rita do Sapucaí";-45.703405;-22.246141
2039;"MG";"Santa Rosa da Serra";-45.961081;-19.51861
2040;"MG";"Santa Vitória";-50.120759;-18.841398
2023;"MG";"Santana da Vargem";-45.500526;-21.244903
2024;"MG";"Santana de Cataguases";-42.552357;-21.289277
2025;"MG";"Santana de Pirapama";-44.040913;-18.996242
2026;"MG";"Santana do Deserto";-43.158323;-21.951208
2027;"MG";"Santana do Garambéu";-44.105044;-21.598344
2028;"MG";"Santana do Jacaré";-45.128506;-20.900714
2029;"MG";"Santana do Manhuaçu";-41.927839;-20.103106
2030;"MG";"Santana do Paraíso";-42.544573;-19.36607
2031;"MG";"Santana do Riacho";-43.72195;-19.166236
2032;"MG";"Santana dos Montes";-43.694885;-20.786799
2041;"MG";"Santo Antônio do Amparo";-44.917608;-20.943044
2042;"MG";"Santo Antônio do Aventureiro";-42.811457;-21.760572
2043;"MG";"Santo Antônio do Grama";-42.604689;-20.318471
2044;"MG";"Santo Antônio do Itambé";-43.300569;-18.460947
2045;"MG";"Santo Antônio do Jacinto";-40.181741;-16.533206
2046;"MG";"Santo Antônio do Monte";-45.294724;-20.085003
2047;"MG";"Santo Antônio do Retiro";-42.617092;-15.339271
2048;"MG";"Santo Antônio do Rio Abaixo";-43.260414;-19.237366
2049;"MG";"Santo Hipólito";-44.222857;-18.296768
2050;"MG";"Santos Dumont";-43.549876;-21.463377
2111;"MG";"Sapucaí-Mirim";-45.737958;-22.740899
2112;"MG";"Sardoá";-42.362938;-18.782799
2113;"MG";"Sarzedo";-44.1446;-20.036667
2114;"MG";"Sem-Peixe";-42.848331;-20.100845
2115;"MG";"Senador Amaral";-46.176329;-22.586897
2116;"MG";"Senador Cortes";-42.942375;-21.798562
2117;"MG";"Senador Firmino";-43.090431;-20.915762
2118;"MG";"Senador José Bento";-46.179226;-22.163327
2119;"MG";"Senador Modestino Gonçalves";-43.21717;-17.94652
2120;"MG";"Senhora de Oliveira";-43.339432;-20.797221
2121;"MG";"Senhora do Porto";-43.079875;-18.890894
2122;"MG";"Senhora dos Remédios";-43.581213;-21.03508
2123;"MG";"Sericita";-42.482776;-20.47484
2124;"MG";"Seritinga";-44.517965;-21.913367
2125;"MG";"Serra Azul de Minas";-43.16746;-18.360154
2126;"MG";"Serra da Saudade";-45.794976;-19.444669
2128;"MG";"Serra do Salitre";-46.696053;-19.108334
2127;"MG";"Serra dos Aimorés";-40.245252;-17.787172
2129;"MG";"Serrania";-46.041701;-21.544145
2131;"MG";"Serranos";-44.512487;-21.88573
2130;"MG";"Serranópolis de Minas";-42.873156;-15.817567
2132;"MG";"Serro";-43.374399;-18.599103
2133;"MG";"Sete Lagoas";-44.241255;-19.456902
2134;"MG";"Setubinha";-42.158669;-17.600202
2135;"MG";"Silveirânia";-43.212843;-21.16148
2136;"MG";"Silvianópolis";-45.838517;-22.02741
2138;"MG";"Simonésia";-42.009052;-20.134097
2137;"MG";"Simão Pereira";-43.308794;-21.96396
2139;"MG";"Sobrália";-42.099806;-19.234465
2140;"MG";"Soledade de Minas";-45.046417;-22.055432
2051;"MG";"São Bento Abade";-45.069931;-21.583927
2052;"MG";"São Brás do Suaçuí";-43.951465;-20.624166
2053;"MG";"São Domingos das Dores";-42.010638;-19.524595
2054;"MG";"São Domingos do Prata";-42.971031;-19.867822
2056;"MG";"São Francisco";-44.859284;-15.951449
2057;"MG";"São Francisco de Paula";-44.983763;-20.703625
2058;"MG";"São Francisco de Sales";-49.772693;-19.861122
2059;"MG";"São Francisco do Glória";-42.267275;-20.792297
2055;"MG";"São Félix de Minas";-41.488861;-18.595902
2060;"MG";"São Geraldo";-42.836358;-20.925231
2061;"MG";"São Geraldo da Piedade";-42.286665;-18.841119
2062;"MG";"São Geraldo do Baixio";-41.362964;-18.909668
2063;"MG";"São Gonçalo do Abaeté";-45.826475;-18.33147
2064;"MG";"São Gonçalo do Pará";-44.85931;-19.982173
2065;"MG";"São Gonçalo do Rio Abaixo";-43.365987;-19.8221
2066;"MG";"São Gonçalo do Rio Preto";-43.385389;-18.002549
2067;"MG";"São Gonçalo do Sapucaí";-45.589344;-21.893223
2068;"MG";"São Gotardo";-46.046475;-19.308727
2082;"MG";"São Joaquim de Bicas";-44.274949;-20.047971
2083;"MG";"São José da Barra";-46.312968;-20.717808
2084;"MG";"São José da Lapa";-43.958637;-19.697106
2085;"MG";"São José da Safira";-42.143061;-18.324266
2086;"MG";"São José da Varginha";-44.55596;-19.700566
2087;"MG";"São José do Alegre";-45.525837;-22.324269
2088;"MG";"São José do Divino";-41.390671;-18.479304
2089;"MG";"São José do Goiabal";-42.70355;-19.921431
2090;"MG";"São José do Jacuri";-42.67293;-18.281037
2091;"MG";"São José do Mantimento";-41.748591;-20.005756
2069;"MG";"São João Batista do Glória";-46.507966;-20.634996
2080;"MG";"São João Evangelista";-42.765504;-18.548001
2081;"MG";"São João Nepomuceno";-43.006876;-21.538133
2070;"MG";"São João da Lagoa";-44.350726;-16.845535
2071;"MG";"São João da Mata";-45.929727;-21.927998
2072;"MG";"São João da Ponte";-44.009612;-15.927088
2073;"MG";"São João das Missões";-44.092201;-14.885852
2074;"MG";"São João del Rei";-44.252646;-21.131054
2075;"MG";"São João do Manhuaçu";-42.153283;-20.393315
2076;"MG";"São João do Manteninha";-41.162837;-18.722988
2077;"MG";"São João do Oriente";-42.157502;-19.338445
2078;"MG";"São João do Pacuí";-44.513355;-16.537314
2079;"MG";"São João do Paraíso";-42.021342;-15.316799
2092;"MG";"São Lourenço";-45.050597;-22.116588
2093;"MG";"São Miguel do Anta";-42.717389;-20.706665
2094;"MG";"São Pedro da União";-46.6123;-21.130975
2096;"MG";"São Pedro do Suaçuí";-42.598137;-18.360926
2095;"MG";"São Pedro dos Ferros";-42.525086;-20.173228
2097;"MG";"São Romão";-45.07489;-16.364118
2098;"MG";"São Roque de Minas";-46.363873;-20.249014
2099;"MG";"São Sebastião da Bela Vista";-45.754639;-22.158327
2100;"MG";"São Sebastião da Vargem Alegre";-42.634672;-21.073656
2101;"MG";"São Sebastião do Anta";-41.985034;-19.506407
2102;"MG";"São Sebastião do Maranhão";-42.565853;-18.087252
2103;"MG";"São Sebastião do Oeste";-45.006332;-20.275843
2104;"MG";"São Sebastião do Paraíso";-46.983703;-20.916734
2105;"MG";"São Sebastião do Rio Preto";-43.17567;-19.295906
2106;"MG";"São Sebastião do Rio Verde";-44.976116;-22.218293
2107;"MG";"São Thomé das Letras";-44.98483;-21.725804
2108;"MG";"São Tiago";-44.509837;-20.907471
2109;"MG";"São Tomás de Aquino";-47.096195;-20.779063
2110;"MG";"São Vicente de Minas";-44.443064;-21.704217
2141;"MG";"Tabuleiro";-43.238055;-21.363248
2142;"MG";"Taiobeiras";-42.225944;-15.810619
2143;"MG";"Taparuba";-41.607981;-19.762079
2144;"MG";"Tapira";-46.826397;-19.916619
2145;"MG";"Tapiraí";-46.022072;-19.893587
2146;"MG";"Taquaraçu de Minas";-43.692226;-19.665186
2147;"MG";"Tarumirim";-42.009699;-19.283475
2148;"MG";"Teixeiras";-42.856395;-20.656083
2149;"MG";"Teófilo Otoni";-41.508717;-17.859534
2150;"MG";"Timóteo";-42.64713;-19.581086
2151;"MG";"Tiradentes";-44.174421;-21.110232
2152;"MG";"Tiros";-45.962648;-19.00373
2153;"MG";"Tocantins";-43.012702;-21.177411
2154;"MG";"Tocos do Moji";-46.097067;-22.369797
2155;"MG";"Toledo";-46.372772;-22.742133
2156;"MG";"Tombos";-42.022774;-20.908628
2157;"MG";"Três Corações";-45.251117;-21.692091
2158;"MG";"Três Marias";-45.247289;-18.204795
2159;"MG";"Três Pontas";-45.510886;-21.36944
2160;"MG";"Tumiritinga";-41.652674;-18.984446
2161;"MG";"Tupaciguara";-48.69854;-18.586591
2162;"MG";"Turmalina";-42.728476;-17.282825
2163;"MG";"Turvolândia";-45.785948;-21.873342
2166;"MG";"Ubaporanga";-42.105925;-19.635051
2165;"MG";"Ubaí";-44.778251;-16.288505
2167;"MG";"Uberaba";-47.938073;-19.747205
2168;"MG";"Uberlândia";-48.274934;-18.914142
2164;"MG";"Ubá";-42.935931;-21.120444
2169;"MG";"Umburatiba";-40.577937;-17.254804
2170;"MG";"Unaí";-46.902157;-16.359212
2171;"MG";"União de Minas";-50.338019;-19.529861
2172;"MG";"Uruana de Minas";-46.244306;-16.063384
2174;"MG";"Urucuia";-45.735199;-16.124412
2173;"MG";"Urucânia";-42.736989;-20.352088
2175;"MG";"Vargem Alegre";-42.294927;-19.598762
2176;"MG";"Vargem Bonita";-46.368824;-20.333265
2177;"MG";"Vargem Grande do Rio Pardo";-42.308507;-15.398737
2178;"MG";"Varginha";-45.436424;-21.555581
2179;"MG";"Varjão de Minas";-46.031318;-18.374102
2181;"MG";"Varzelândia";-44.027839;-15.699154
2182;"MG";"Vazante";-46.908826;-17.982732
2183;"MG";"Verdelândia";-43.612137;-15.584522
2184;"MG";"Veredinha";-42.730697;-17.397384
2186;"MG";"Vermelho Novo";-42.268797;-20.040618
2185;"MG";"Veríssimo";-48.311845;-19.66574
2187;"MG";"Vespasiano";-43.9239;-19.688326
2189;"MG";"Vieiras";-42.240051;-20.867
2190;"MG";"Virgem da Lapa";-42.343071;-16.807011
2192;"MG";"Virginópolis";-42.701492;-18.815409
2193;"MG";"Virgolândia";-42.306707;-18.473842
2191;"MG";"Virgínia";-45.096463;-22.326424
2194;"MG";"Visconde do Rio Branco";-42.836129;-21.012725
2188;"MG";"Viçosa";-42.87417;-20.755916
2195;"MG";"Volta Grande";-42.537501;-21.767086
2180;"MG";"Várzea da Palma";-44.722557;-17.594444
2196;"MG";"Wenceslau Braz";-45.362636;-22.536836
1349;"MG";"Água Boa";-42.380648;-17.991373
1350;"MG";"Água Comprida";-48.106879;-20.05757
1352;"MG";"Águas Formosas";-40.938355;-17.08021
1353;"MG";"Águas Vermelhas";-41.457127;-15.743057
2198;"MS";"Alcinópolis";-53.704223;-18.325546
2199;"MS";"Amambaí";-55.225327;-23.10576
2200;"MS";"Anastácio";-55.810353;-20.482292
2201;"MS";"Anaurilândia";-52.719056;-22.185169
2202;"MS";"Angélica";-53.770789;-22.152658
2203;"MS";"Antônio João";-55.951681;-22.192701
2204;"MS";"Aparecida do Taboado";-51.096135;-20.087275
2205;"MS";"Aquidauana";-55.786788;-20.466552
2206;"MS";"Aral Moreira";-55.633451;-22.938467
2207;"MS";"Bandeirantes";-54.358458;-19.92749
2208;"MS";"Bataguassu";-52.422058;-21.715899
2209;"MS";"Batayporã";-53.270488;-22.294444
2210;"MS";"Bela Vista";-56.526288;-22.107327
2211;"MS";"Bodoquena";-56.712716;-20.536983
2212;"MS";"Bonito";-56.483565;-21.126096
2213;"MS";"Brasilândia";-52.036519;-21.254428
2214;"MS";"Caarapó";-54.820928;-22.636764
2215;"MS";"Camapuã";-54.043065;-19.534672
2216;"MS";"Campo Grande";-54.629463;-20.448589
2217;"MS";"Caracol";-57.027672;-22.011017
2218;"MS";"Cassilândia";-51.731309;-19.117867
